update,global_step,lr,avg_reward,rolling_mean_10,avg_success,rolling_success_10,pg_loss,v_loss,arch_loss,angle_loss,mean_logstd,k_active,top_arch,top_prob,sps,A0_H_rx_chain_rx,A1_H_rx_chain_ry,A2_H_rx_chain_rz,A3_H_ry_chain_rx,A4_H_ry_chain_ry,A5_H_ry_chain_rz,A6_NoH_rx_chain_rx,A7_NoH_rx_chain_ry,A8_NoH_rx_chain_rz,A9_NoH_ry_chain_rx,A10_NoH_ry_chain_ry,A11_NoH_ry_chain_rz
11,360448,0.0002986,0.6029886537478997,0.49832905150861856,0.0,0.0,-0.061374321579933167,0.06023732200264931,0.003841076511889696,0.0,-0.5505713224411011,3,0,0.9630502462387085,184.4413605244244,0.9630502462387085,0.02987976185977459,0.000575583428144455,0.00045754609163850546,0.0005262226331979036,0.000723609293345362,0.000522678077686578,0.0007143045077100396,0.0005394630716182292,0.0014738109894096851,0.0009324597776867449,0.0006041318993084133
12,393216,0.00029845999999999996,0.6295744888889745,0.5182792787716206,0.0,0.0,0.0204324908554554,0.0441322922706604,0.0027869355399161577,0.0,-0.5541036128997803,3,0,0.9753182530403137,184.43605656676218,0.9753182530403137,0.019710153341293335,0.00040636977064423263,0.000324823398841545,0.000372321461327374,0.0005084755248390138,0.00036985432961955667,0.0005020599346607924,0.0003814648662228137,0.0010279396083205938,0.0006521909963339567,0.0004260697169229388
13,425984,0.0002983199999999999,0.627376816911638,0.5378761989931864,0.0,0.0,0.12880001962184906,0.05840066820383072,0.0020824249368160963,0.0,-0.5588034391403198,3,0,0.9827744364738464,184.44229735540375,0.9827744364738464,0.013585153967142105,0.0002985859173350036,0.0002398248907411471,0.00027408305322751403,0.00037205079570412636,0.0002722952631302178,0.00036743792588822544,0.0002806691627483815,0.0007475394522771239,0.0004752273380290717,0.000312766176648438
14,458752,0.00029817999999999994,0.6527907129089547,0.5602705757199133,0.0,0.0,-0.02144281193614006,0.042450640350580215,0.0015763519331812859,0.0,-0.5675817728042603,3,0,0.9877243041992188,184.42519871771665,0.9877243041992188,0.009560218080878258,0.00022347678896039724,0.00018033216474577785,0.00020550629415083677,0.0002773313026409596,0.0002041874686256051,0.0002739521150942892,0.0002103416481986642,0.0005538620171137154,0.00035280227893963456,0.0002338780468562618
15,491520,0.00029803999999999996,0.6664048228846329,0.5853597666388997,0.0,0.0,-0.04302346706390381,0.06178884953260422,0.0012322756228968501,0.0,-0.578703761100769,3,0,0.99085932970047,184.3968706881474,0.99085932970047,0.007057027891278267,0.00017215473053511232,0.0001395500439684838,0.00015858955157455057,0.00021278088388498873,0.0001575892383698374,0.0002102339203702286,0.00016224283899646252,0.0004207845195196569,0.00026958886883221567,0.00018000585259869695
16,524288,0.0002978999999999999,0.7277160981956108,0.6102063406981897,0.0,0.0,0.011478550732135773,0.04164377227425575,0.0009537035948596895,0.0,-0.5851258039474487,3,0,0.9932639598846436,184.31068983186094,0.9932639598846436,0.00514124846085906,0.00013229170872364193,0.00010774130350910127,0.0001220885169459507,0.00016281877469737083,0.00012133300333516672,0.00016090682765934616,0.00012483843602240086,0.00031911005498841405,0.00020540297555271536,0.00013819514424540102
17,557056,0.0002977599999999999,0.7210004042242646,0.6318719125297596,0.0,0.0,-0.012194477021694183,0.0466567799448967,0.000750035687815398,0.0,-0.5882401466369629,3,0,0.9949274063110352,184.27334852727276,0.9949274063110352,0.0038280647713690996,0.00010366278002038598,8.481657278025523e-05,9.583865903550759e-05,0.00012704396795015782,9.525740460958332e-05,0.00012558061280287802,9.794883953873068e-05,0.0002465965517330915,0.00015957724826876074,0.00010818760347319767
18,589824,0.0002976199999999999,0.7761303537673112,0.6566392891950954,0.0,0.0,-0.08357194066047668,0.04861295223236084,0.000588288763538003,0.0,-0.5908375978469849,3,0,0.9961850047111511,184.22165944923307,0.9961850047111511,0.0028433308470994234,8.127693581627682e-05,6.682713137706742e-05,7.528466812800616e-05,9.915500413626432e-05,7.483870285796002e-05,9.803701686905697e-05,7.690216443734244e-05,0.00019057950703427196,0.00012395971862133592,8.474013156956062e-05
19,622592,0.00029747999999999987,0.7829810453305955,0.6795311249394906,0.0,0.0,-0.04399378225207329,0.04468069225549698,0.0004623082932084799,0.0,-0.5981477499008179,3,0,0.997121274471283,184.16899307913656,0.997121274471283,0.002113411668688059,6.432601367123425e-05,5.314694135449827e-05,5.969559060758911e-05,7.81158814788796e-05,5.935023000347428e-05,7.725462637608871e-05,6.094645505072549e-05,0.0001482534280512482,9.71885965554975e-05,6.700051744701341e-05
20,655360,0.0002973399999999999,0.7878045645186776,0.697476796137856,0.0,0.0,-0.06048059090971947,0.04520389437675476,0.0004542716487776488,0.0,-0.6003073453903198,2,0,0.9971795082092285,190.17598060269708,0.9971795082092285,0.002068359637632966,6.325281719909981e-05,5.2278843213571236e-05,5.870775930816308e-05,7.678638939978555e-05,5.8368779718875885e-05,7.594124326715246e-05,5.993558806949295e-05,0.0001455838355468586,9.54998831730336e-05,6.587798270629719e-05
21,688128,0.0002971999999999999,0.857561499485717,0.7229340807116377,0.0,0.0,-0.11658260971307755,0.05406910181045532,0.0003609733539633453,0.0,-0.6054843664169312,2,0,0.9978406429290771,192.50596743092234,0.9978406429290771,0.0015586235094815493,5.075725493952632e-05,4.215394801576622e-05,4.719870412372984e-05,6.133036367828026e-05,4.693226583185606e-05,6.06711910222657e-05,4.816088403458707e-05,0.0001147668735939078,7.589969027321786e-05,5.2810763008892536e-05
22,720896,0.0002970599999999999,0.8924602518651753,0.7492226570092578,0.0,0.0,0.007605340331792831,0.0502476803958416,0.00029233135865069926,0.0,-0.6089365482330322,2,0,0.9983079433441162,194.67452380129734,0.9983079433441162,0.0012025446631014347,4.156413706368767e-05,3.467733768047765e-05,3.871917215292342e-05,4.999593147658743e-05,3.850577923003584e-05,4.9470985686639324e-05,3.948886660509743e-05,9.23299667192623e-05,6.157127063488588e-05,4.3204083340242505e-05
23,753664,0.00029691999999999994,0.9362751161568871,0.7801124869337828,0.0,0.0,0.05136809125542641,0.06103745475411415,0.0002370561851421371,0.0,-0.6178563833236694,2,0,0.9986708164215088,196.65626413864928,0.9986708164215088,0.000929013011045754,3.414525053813122e-05,2.8620090233744122e-05,3.1865994969848543e-05,4.08810556109529e-05,3.16948389809113e-05,4.046250251121819e-05,3.248315624659881e-05,7.443449430866167e-05,5.008894731872715e-05,3.545780054992065e-05
24,786432,0.00029677999999999996,0.9696549344992679,0.8117989090928139,0.0,0.0,-0.05893390253186226,0.06568857282400131,0.00019636937940958887,0.0,-0.6231683492660522,2,0,0.9989294409751892,198.8822668863686,0.9989294409751892,0.0007352561224251986,2.873179255402647e-05,2.4179094907594845e-05,2.685614163056016e-05,3.425949762458913e-05,2.6714984414866194e-05,3.391653444850817e-05,2.7364372726879083e-05,6.15759490756318e-05,4.178406379651278e-05,2.9810704290866852e-05
25,819200,0.00029664,1.0082242701849342,0.845980853822844,0.0,0.0,-0.05002333223819733,0.061024945229291916,0.00019455071014817804,0.0,-0.6230161786079407,2,0,0.9989408850669861,203.84239945863047,0.9989408850669861,0.0007268512854352593,2.848800431820564e-05,2.3978716853889637e-05,2.6630330467014574e-05,3.396177999093197e-05,2.6490506570553407e-05,3.362217830726877e-05,2.71336903097108e-05,6.100023165345192e-05,4.141124009038322e-05,2.9556438676081598e-05
26,851968,0.00029649999999999994,1.033665286227412,0.8765757726260242,0.0,0.0,0.07562848925590515,0.06198033317923546,0.00015840755077078938,0.0,-0.6322856545448303,2,0,0.9991629123687744,205.40169761611168,0.9991629123687744,0.0005628559738397598,2.362597115279641e-05,1.997247090912424e-05,2.2123158487374894e-05,2.803930692607537e-05,2.2009859094396234e-05,2.7766076527768746e-05,2.2530646674567834e-05,4.9622831284068525e-05,3.401497451704927e-05,2.448904160701204e-05
27,884736,0.0002963599999999999,1.1001980609970818,0.9144955383033061,0.0,0.0,-0.01209721527993679,0.0753769725561142,0.0001308583014179021,0.0,-0.6356762647628784,2,0,0.9993270635604858,207.053369891352,0.9993270635604858,0.00044291294761933386,1.9903907741536386e-05,1.689010241534561e-05,1.8665923562366515e-05,2.3527403754997067e-05,1.8572716726339422e-05,2.3303584384848364e-05,1.900197094073519e-05,4.10717875638511e-05,2.8409200240275823e-05,2.0613979359040968e-05
28,917504,0.00029621999999999987,1.1520369343097574,0.9520861963575505,0.0,0.0,0.1316986083984375,0.09123055636882782,0.00010720881982706487,0.0,-0.643844723701477,2,0,0.9994637370109558,208.41940386931682,0.9994637370109558,0.0003445592010393739,1.66657664522063e-05,1.4195875337463804e-05,1.565274033055175e-05,1.962037458724808e-05,1.557627365400549e-05,1.943831921380479e-05,1.592796434124466e-05,3.3767126296879724e-05,2.3579459593747742e-05,1.7245967683265917e-05
29,950272,0.0002960799999999999,1.1589627275409502,0.9896843645785862,0.0,0.0,-0.006144128739833832,0.08863949775695801,0.00010413190466351807,0.0,-0.6454076766967773,2,0,0.9994812607765198,212.36304779388396,0.9994812607765198,0.0003321486583445221,1.6240788681898266e-05,1.3841256986779626e-05,1.5256823644449469e-05,1.910900573420804e-05,1.518252247478813e-05,1.8932365492219105e-05,1.5524166883551516e-05,3.2819218176882714e-05,2.294931618962437e-05,1.680419154581614e-05
30,983040,0.0002959399999999999,1.3390488679961638,1.0448087949263347,0.0,0.0,0.04877438768744469,0.13015832006931305,0.00010284347081324086,0.0,-0.6466118693351746,2,0,0.9994884729385376,216.4710972286406,0.9994884729385376,0.0003269454464316368,1.6061647329479456e-05,1.3691705134988297e-05,1.5089873159013223e-05,1.8893577362177894e-05,1.501651422586292e-05,1.8719212675932795e-05,1.5353925846284255e-05,3.242055026930757e-05,2.2683994757244363e-05,1.6617963410681114e-05
31,1015808,0.0002957999999999999,1.4143611814693882,1.1004887631247018,0.0,0.0,-0.10274866223335266,0.1773613542318344,8.517995593138039e-05,0.0,-0.6534081697463989,2,0,0.9995871186256409,217.4814469307362,0.9995871186256409,0.00025760382413864136,1.3583579857368022e-05,1.1618097232712898e-05,1.2778762538800947e-05,1.5920635632937774e-05,1.2717924619209953e-05,1.5777046428411268e-05,1.2997711564821657e-05,2.6958377929986455e-05,1.903191332530696e-05,1.4043641385796946e-05
32,1048576,0.00029565999999999994,1.5500519262028756,1.1662479305584719,0.0,0.0,-0.025989117100834846,0.17184768617153168,7.156912761274725e-05,0.0,-0.6556694507598877,2,0,0.9996607303619385,218.4430114686313,0.9996607303619385,0.0002065098233288154,1.1638549040071666e-05,9.983244126487989e-06,1.0961646694340743e-05,1.3597930774267297e-05,1.091041758627398e-05,1.347783563687699e-05,1.1145858479721937e-05,2.2753905795980245e-05,1.6193653209484182e-05,1.2024946045130491e-05
33,1081344,0.00029551999999999996,1.554968081254385,1.2281172270682217,0.0,0.0,0.04352680593729019,0.2150823473930359,7.024049409665167e-05,0.0,-0.6564764976501465,2,0,0.9996678829193115,222.05155321529716,0.9996678829193115,0.00020166841568425298,1.1444867595855612e-05,9.820106242841575e-06,1.0780546290334314e-05,1.3367130122787785e-05,1.07302657852415e-05,1.3249326002551243e-05,1.0961349289573263e-05,2.2339005226967856e-05,1.5912268281681463e-05,1.1824023204098921e-05
34,1114112,0.00029538,1.6642466528387763,1.2975763989021725,0.0,0.0,-0.03260304778814316,0.26215022802352905,6.252973253140226e-05,0.0,-0.661781370639801,2,0,0.9997087121009827,223.7450091233606,0.9997087121009827,0.0001737752609187737,1.0330597433494404e-05,8.879471351974644e-06,9.737730579217896e-06,1.2042646631016396e-05,9.692848834674805e-06,1.1937755516555626e-05,9.899154065351468e-06,1.9977742340415716e-05,1.4302059753390495e-05,1.0668704817362595e-05
35,1146880,0.00029524,1.7008537781740656,1.3668393497010856,0.015625,0.0015625,0.04684968665242195,0.31361711025238037,6.029695941833779e-05,0.0,-0.6640849113464355,2,0,0.9997205138206482,226.74993338011578,0.9997205138206482,0.00016588794824201614,1.0003760507970583e-05,8.60308045957936e-06,9.431629223399796e-06,1.1654739864752628e-05,9.388347280037124e-06,1.1553680451470427e-05,9.587402928445954e-06,1.9290275304229e-05,1.3831479918735567e-05,1.0329900760552846e-05
36,1179648,0.0002951,1.7836940761207822,1.441842228690423,0.0,0.0015625,-0.13811025023460388,0.33970651030540466,5.449732270790264e-05,0.0,-0.6691422462463379,2,0,0.999750554561615,228.2049236619587,0.999750554561615,0.00014587820624001324,9.136284461419564e-06,7.868671673350036e-06,8.61886019265512e-06,1.0626603398122825e-05,8.579724635637831e-06,1.0535443834669422e-05,8.759798220125958e-06,1.7475585991633125e-05,1.2585810509335715e-05,9.430994396097958e-06
37,1212416,0.00029496000000000004,2.042779209063757,1.5361003434970901,0.015625,0.003125,0.07565571367740631,1.8197695016860962,5.433804835774936e-05,0.0,-0.6698166131973267,2,0,0.9997512698173523,231.66191741286846,0.9997512698173523,0.00014542715507559478,9.11181268747896e-06,7.8480306910933e-06,8.595972758485004e-06,1.059749411069788e-05,8.556949069316033e-06,1.0506634680496063e-05,8.736477866477799e-06,1.742356107570231e-05,1.2550413885037415e-05,9.40562767937081e-06
38,1245184,0.00029482000000000005,2.322584318314296,1.653155081897544,0.015625,0.0046875,0.015601984225213528,0.9840997457504272,5.118727858643979e-05,0.0,-0.6736817955970764,2,0,0.9997672438621521,232.73458543427512,0.9997672438621521,0.00013548447168432176,8.589061508246232e-06,7.40599261916941e-06,8.106431778287515e-06,9.97707320493646e-06,8.069931027421262e-06,9.892362868413329e-06,8.23791378934402e-06,1.632300700293854e-05,1.1797656952694524e-05,8.86376164999092e-06
39,1277952,0.00029468000000000007,2.326516946883144,1.7699105038317633,0.0,0.0046875,-0.03975318744778633,1.1471935510635376,4.713873568107374e-05,0.0,-0.675605058670044,2,0,0.9997878670692444,233.21659670782057,0.9997878670692444,0.00012212306319270283,7.96724452811759e-06,6.877284704387421e-06,7.5228472269373015e-06,9.243522072210908e-06,7.489217296097195e-06,9.165704796032514e-06,7.643931894563138e-06,1.5049029570946004e-05,1.0913740879914258e-05,8.220018571591936e-06
40,1310720,0.00029454000000000004,2.217206004121456,1.8577262174442928,0.015625,0.00625,-0.006771652027964592,3.2572669982910156,4.6076078433543444e-05,0.0,-0.6753350496292114,2,0,0.9997928738594055,235.10497978333194,0.9997928738594055,0.00011915925279026851,7.770811862428673e-06,6.7109813244314864e-06,7.338854175031884e-06,9.010756912175566e-06,7.306158295250498e-06,8.935239748097956e-06,7.456571438524406e-06,1.4637596905231476e-05,1.063175659510307e-05,8.016489118745085e-06
41,1343488,0.00029440000000000005,2.258945791979343,1.942184678495288,0.046875,0.0109375,0.0628308355808258,2.547633171081543,4.458515832084231e-05,0.0,-0.6772163510322571,2,0,0.9998005032539368,237.26633191100103,0.9998005032539368,0.00011425605043768883,7.54443817641004e-06,6.517856945720268e-06,7.126104719645809e-06,8.744693332118914e-06,7.0944579420029186e-06,8.671678187965881e-06,7.240112608997151e-06,1.4181752703734674e-05,1.0312585800420493e-05,7.782350621710066e-06
42,1376256,0.00029426000000000007,1.7884637097437155,1.9660258568493725,0.015625,0.0125,-0.01057133823633194,2.6687278747558594,4.405727668199688e-05,0.0,-0.6788214445114136,2,0,0.9998031258583069,239.9436377919583,0.9998031258583069,0.00011262387124588713,7.45943589208764e-06,6.445441158575704e-06,7.046265636745375e-06,8.644593435747083e-06,7.014993570919614e-06,8.572487786295824e-06,7.158866537793074e-06,1.4009030564920977e-05,1.0192223271587864e-05,7.694389751122799e-06
43,1409024,0.0002941200000000001,1.9188184425505783,2.0024108929789914,0.03125,0.015625,-0.03501371294260025,3.8109829425811768,4.380824975669384e-05,0.0,-0.6800568103790283,2,0,0.9998043179512024,242.73818736769576,0.9998043179512024,0.00011185961921000853,7.417364486173028e-06,6.4096207097463775e-06,7.006758551142411e-06,8.595017789048143e-06,6.975681571930181e-06,8.523390533810016e-06,7.11866687197471e-06,1.3923258848080877e-05,1.0132584066013806e-05,7.65083223086549e-06
44,1441792,0.0002939800000000001,2.1424936238412773,2.0502355900792417,0.0,0.015625,0.042664408683776855,2.6752524375915527,4.0695991629036143e-05,0.0,-0.6848984360694885,2,0,0.9998199343681335,243.05009463758557,0.9998199343681335,0.00010183111589867622,6.941369065316394e-06,6.0027928157069255e-06,6.5591075326665305e-06,8.036746294237673e-06,6.530171958729625e-06,7.970175829541404e-06,6.663320164079778e-06,1.2973677257832605e-05,9.464401955483481e-06,7.1586796366318595e-06
45,1474560,0.00029384000000000013,1.647217586322126,2.044871970894047,0.0,0.0140625,0.04206279665231705,5.668647289276123,3.98295815102756e-05,0.0,-0.6859731674194336,2,0,0.9998241066932678,245.20802952324016,0.9998241066932678,9.907763887895271e-05,6.80652237861068e-06,5.887414317840012e-06,6.432202553696698e-06,7.87871249485761e-06,6.403899988072226e-06,7.813545380486175e-06,6.534261046908796e-06,1.2705832887149882e-05,9.275471711589489e-06,7.019256372586824e-06
46,1507328,0.00029370000000000015,1.5283329393072531,2.0193358572126945,0.03125,0.0171875,0.05451454967260361,2.5834293365478516,3.899877629010007e-05,0.0,-0.6882066130638123,2,0,0.9998282194137573,247.53381295573624,0.9998282194137573,9.635438618715852e-05,6.683881565550109e-06,5.782249900221359e-06,6.31670400252915e-06,7.735336112091318e-06,6.288939403020777e-06,7.671429557376541e-06,6.416820269805612e-06,1.2465206964407116e-05,9.104566743189935e-06,6.892540113767609e-06
47,1540096,0.00029356000000000016,2.207605375754794,2.035818473881798,0.03125,0.01875,-0.03716284781694412,5.225114345550537,3.874769390677102e-05,0.0,-0.6877748966217041,2,0,0.9998294115066528,250.10545084980558,0.9998294115066528,9.558816236676648e-05,6.644574568781536e-06,5.748634521296481e-06,6.279723493207712e-06,7.68929658079287e-06,6.252122147998307e-06,7.6257838372839615e-06,6.379223577823723e-06,1.2387174137984402e-05,9.049514119396918e-06,6.851894340798026e-06
48,1572864,0.00029342000000000013,2.6144427992234713,2.065004321972716,0.078125,0.025,-0.02554287761449814,3.941697120666504,3.657990964711644e-05,0.0,-0.690214216709137,2,0,0.9998400211334229,250.86599724925458,0.9998400211334229,8.877168875187635e-05,6.309084255917696e-06,5.461130513140233e-06,5.9638487073243596e-06,7.296907824638765e-06,5.937749847362284e-06,7.2368711698800325e-06,6.058009148546262e-06,1.1726991033356171e-05,8.58152452565264e-06,6.505173132609343e-06
49,1605632,0.0002932800000000001,2.498852900915457,2.0822379173759473,0.09375,0.034375,-0.014112908393144608,4.599398136138916,3.63646395271644e-05,0.0,-0.691264808177948,2,0,0.9998409748077393,253.19563555337834,0.9998409748077393,8.818139031063765e-05,6.269916411838494e-06,5.427687483461341e-06,5.927033726038644e-06,7.25089512343402e-06,5.901100394112291e-06,7.191292297648033e-06,6.020537966833217e-06,1.164828790933825e-05,8.52637822390534e-06,6.464665148087079e-06
50,1638400,0.0002931400000000001,2.4860947974819467,2.109126796711996,0.03125,0.0359375,-0.017620427533984184,5.883110046386719,3.6285950045567006e-05,0.0,-0.6909064054489136,2,0,0.999841570854187,255.73459654573819,0.999841570854187,8.799033093964681e-05,6.256785127334297e-06,5.4164902394404635e-06,5.91469415667234e-06,7.2354814619757235e-06,5.888820396648953e-06,7.176012786658248e-06,6.0079864852014e-06,1.1621876183198765e-05,8.507888196618296e-06,6.451089120673714e-06
51,1671168,0.00029300000000000013,2.481280035992411,2.131360221113303,0.03125,0.034375,-0.0023800209164619446,6.862788677215576,3.565936640370637e-05,0.0,-0.692367434501648,2,0,0.9998445510864258,257.35557499911994,0.9998445510864258,8.618532592663541e-05,6.148819920781534e-06,5.324146513885353e-06,5.813136340293568e-06,7.108946647349512e-06,5.787734608020401e-06,7.050631211313885e-06,5.904691533942241e-06,1.140723361459095e-05,8.356606485904194e-06,6.339486390061211e-06
52,1703936,0.00029286000000000015,2.064858858730246,2.158999736011956,0.03125,0.0359375,-0.0415060892701149,3.5160651206970215,3.4811015211744234e-05,0.0,-0.6929672956466675,2,0,0.9998487234115601,259.0814737924838,0.9998487234115601,8.365783287445083e-05,6.011043296894059e-06,5.206055448070401e-06,5.683401468559168e-06,6.947827841941034e-06,5.658605005010031e-06,6.890926215419313e-06,5.77277569391299e-06,1.113630787585862e-05,8.164461178239435e-06,6.197100901772501e-06
53,1736704,0.00029272000000000017,2.5676611662152906,2.2238840083784277,0.03125,0.0359375,-0.031807418912649155,8.268226623535156,3.455971818766557e-05,0.0,-0.6935047507286072,2,0,0.9998499155044556,261.16051671456864,0.9998499155044556,8.303366485051811e-05,5.963634976069443e-06,5.1655970310093835e-06,5.6388412303931545e-06,6.892163128213724e-06,5.614265319309197e-06,6.835763542767381e-06,5.727454208681593e-06,1.1041031029890291e-05,8.097714271571022e-06,6.148096417746274e-06
54,1769472,0.0002925800000000002,2.4504565837326195,2.254680304367562,0.03125,0.0390625,0.027903825044631958,5.440540790557861,3.448726420174353e-05,0.0,-0.6938483715057373,2,0,0.9998501539230347,263.45915064702154,0.9998501539230347,8.287055970868096e-05,5.946338205831125e-06,5.1508895921870135e-06,5.6226040214824025e-06,6.87177998770494e-06,5.598104053206043e-06,6.815566848672461e-06,5.7109396038868e-06,1.10056907942635e-05,8.07317246653838e-06,6.1302057474676985e-06
55,1802240,0.00029244000000000015,2.258126789079699,2.3157712246433193,0.03125,0.0421875,-0.12376357614994049,4.3665361404418945,3.409941928111948e-05,0.0,-0.6935195922851562,2,0,0.9998519420623779,265.040729469334,0.9998519420623779,8.204103505704552e-05,5.86139958613785e-06,5.078562480775872e-06,5.542838607652811e-06,6.771736025257269e-06,5.518723355635302e-06,6.71646193950437e-06,5.629771749227075e-06,1.0832695807039272e-05,7.95281448517926e-06,6.042294444341678e-06
56,1835008,0.00029230000000000017,2.74045727442768,2.436983658155362,0.015625,0.040625,-0.01906953938305378,3.087430477142334,3.3785527193685994e-05,0.0,-0.6942331194877625,2,0,0.9998534917831421,267.0867568293039,0.9998534917831421,8.11349309515208e-05,5.80850019105128e-06,5.0332173486822285e-06,5.493045591720147e-06,6.709884928568499e-06,5.46915725863073e-06,6.655173365288647e-06,5.579117441811832e-06,1.0728779670898803e-05,7.87908720667474e-06,5.9876483646803536e-06
57,1867776,0.0002921600000000002,2.5920778185715174,2.475430902437034,0.0,0.0375,0.10961981117725372,5.071905136108398,3.352584826643579e-05,0.0,-0.694536566734314,2,0,0.9998548030853271,269.06002398080705,0.9998548030853271,8.041900582611561e-05,5.763179160567233e-06,4.994393293600297e-06,5.4503834689967334e-06,6.656845471297856e-06,5.4266956794890575e-06,6.602585472137434e-06,5.535733635042561e-06,1.063927174982382e-05,7.81575363362208e-06,5.940804840065539e-06
58,1900544,0.0002920200000000002,2.721955922336174,2.4861822147483044,0.0,0.0296875,0.04834112897515297,4.993690490722656,3.262260725023225e-05,0.0,-0.6994045972824097,2,0,0.999859094619751,270.3552660694559,0.999859094619751,7.773443212499842e-05,5.615982445306145e-06,4.868016731052194e-06,5.311701897880994e-06,6.485054655058775e-06,5.288658030622173e-06,6.432274403778138e-06,5.394736945163459e-06,1.0352557183068711e-05,7.611354703840334e-06,5.788756880065193e-06
