steps,avg_reward,success_rate,sps
8700000,20.210842144582422,0.0,1143
8800000,16.596962065236877,0.0,1142
8900000,19.749538976680487,0.0,1142
9000000,18.449022061852737,0.0,1142
9100000,19.31214054500859,0.0,1141
9200000,18.687172594815493,0.0,1141
9300000,17.914662465034052,0.0,1141
9400000,18.970193846961482,0.0,1140
9500000,18.978093616152183,0.0,1140
9600000,18.521284452853724,0.0,1140
9700000,17.149050358086825,0.0,1139
9800000,17.094418737599625,0.0,1139
9900000,17.232385205914035,0.0,1139
10000000,17.476114271935074,0.0,1138
10100000,18.150245566833764,0.0,1138
10200000,17.528019708339126,0.0,1138
10300000,17.978003110205755,0.0,1138
10400000,17.773517345013097,0.0,1138
10500000,18.091107898764314,0.0,1138
10600000,17.97721398674883,0.0,1137
10700000,18.02831640987657,0.0,1137
10800000,16.294045632891358,0.0,1137
10900000,17.742302062055096,0.0,1137
11000000,17.55088590699248,0.0,1137
11100000,17.2416878355667,0.0,1136
11200000,17.27406666100025,0.0,1136
11300000,17.18008883902803,0.0,1136
11400000,17.465748249618336,0.0,1136
11500000,17.167271106569096,0.0,1136
11600000,16.602646538978444,0.0,1136
11700000,16.76340156509541,0.0,1136
11800000,16.65089192809537,0.0,1135
11900000,16.51971701693721,0.0,1135
12000000,16.98383120391518,0.0,1135
12100000,16.77762794541195,0.0,1135
12200000,16.74864821624942,0.0,1135
12300000,16.66937769792974,0.0,1135
12400000,16.64489784152247,0.0,1134
12500000,14.834372328817844,0.0,1134
12600000,16.467187520693987,0.0,1134
12700000,16.518597360542046,0.0,1134
12800000,16.492600879371167,0.0,1134
12900000,16.09018153131008,0.0,1134
13000000,11.453020221115294,0.0,1134
13100000,15.89826503452845,0.0,1134
13200000,14.77696891786065,0.0,1134
13300000,16.170727904075758,0.0,1133
13400000,16.12591707463376,0.0,1133
13500000,16.107551540797576,0.0,1133
13600000,16.140447564749046,0.0,1133
13700000,16.178533001225443,0.0,1133
13800000,16.207289923205973,0.0,1133
13900000,15.820054605705664,0.0,1132
14000000,16.028274361006915,0.0,1132
14100000,15.983524634158238,0.0,1132
14200000,16.093514486430212,0.0,1132
14300000,15.99026601780206,0.0,1132
14400000,16.1914886910934,0.0,1132
14500000,15.684298365786672,0.0,1132
14600000,16.12556005665101,0.0,1131
14700000,15.205405175080523,0.0,1131
14800000,15.83261910038069,0.0,1131
14900000,15.965351711167022,0.0,1131
15000000,15.801099446278531,0.0,1131
15100000,15.627181702405215,0.0,1130
15200000,15.359194985376671,0.0,1130
15300000,14.493295157318935,0.0,1130
15400000,15.787075780760496,0.0,1130
15500000,15.09202218715567,0.0,1130
15600000,15.050479652369395,0.0,1130
15700000,15.055126056047156,0.0,1130
15800000,15.58380691185128,0.0,1130
15900000,12.385922120455653,0.0,1130
16000000,14.882946804724634,0.0,1130
16100000,15.386244404539466,0.0,1130
16200000,14.24100967449136,0.0,1130
16300000,15.605651410575955,0.0,1129
16400000,15.133926390763373,0.0,1129
16500000,14.655662303380668,0.0,1129
16600000,15.33294200479053,0.0,1129
16700000,15.411530314488337,0.0,1129
16800000,15.616518776481971,0.0,1128
16900000,15.536147877125767,0.0,1128
17000000,15.631336717884988,0.0,1128
17100000,14.437957697531091,0.0,1128
17200000,14.567712789373472,0.0,1127
17300000,15.72571114756167,0.0,1127
17400000,15.787427491527051,0.0,1127
17500000,15.677724467720836,0.0,1127
17600000,15.799041084665806,0.0,1127
17700000,15.528022393304855,0.0,1127
17800000,15.359544184803962,0.0,1126
17900000,13.382056878920993,0.0,1126
18000000,15.278398835742847,0.0,1126
18100000,15.398369757711771,0.0,1125
18200000,15.39345620128326,0.0,1125
18300000,15.34237257049419,0.0,1125
18400000,15.465286830235273,0.0,1125
18500000,13.822545604854822,0.0,1125
18600000,14.94444451750256,0.0,1125
18700000,15.401172627992928,0.0,1125
18800000,14.905986767073045,0.0,1125
18900000,15.295910548679531,0.0,1125
19000000,11.692526491563767,0.0,1124
19100000,13.07974486105144,0.0,1124
19200000,14.312449264387833,0.0,1124
19300000,15.326613963311537,0.0,1124
19400000,15.397362328907475,0.0,1124
19500000,15.569920997451991,0.0,1124
19600000,15.44711775997188,0.0,1124
19700000,13.594254272710387,0.0,1124
19800000,15.25954596119933,0.0,1124
19900000,15.376140464004129,0.0,1124
20000000,15.351407253192738,0.0,1124
