steps,avg_reward,success_rate,sps
7700000,1.520198528940091,0.0,1145
7800000,1.0857912855261156,0.0,1145
7900000,1.5223048617166932,0.0,1146
8000000,1.4835892370286456,0.0,1146
8100000,1.627227726894198,0.0,1147
8200000,1.6101514740858693,0.0,1148
8300000,1.6250354797579347,0.0,1150
8400000,1.2782449566873402,0.0,1150
8500000,1.5908124119474087,0.0,1151
8600000,1.5986749179416802,0.0,1152
8700000,1.596583721836796,0.0,1154
8800000,1.5974601818900556,0.0,1155
8900000,1.3477761664701393,0.0,1156
9000000,1.580704367191065,0.0,1157
9100000,1.4642630301427562,0.0,1157
9200000,1.5485301532631275,0.0,1158
9300000,1.5629025946604087,0.0,1159
9400000,1.5764827606885228,0.0,1160
9500000,1.5463178941479419,0.0,1161
9600000,1.5560419039335103,0.0,1161
9700000,1.553351240127231,0.0,1162
9800000,1.555964492643252,0.0,1163
9900000,1.4974426181003218,0.0,1164
10000000,1.2974821469880409,0.0,1165
10100000,1.575282873758697,0.0,1165
10200000,1.55802673644037,0.0,1166
10300000,1.5747467325534672,0.0,1167
10400000,1.5957260970422067,0.0,1168
10500000,1.571872720499523,0.0,1169
10600000,1.488740809125011,0.0,1170
10700000,1.5663046475418378,0.0,1171
10800000,1.5572630229353672,0.0,1171
10900000,1.2925267727957543,0.0,1172
11000000,1.4676178474561312,0.0,1173
11100000,1.345090465717949,0.0,1173
11200000,1.4758640754618682,0.0,1174
11300000,1.5715901312220375,0.0,1175
11400000,1.1439940176102892,0.0,1175
11500000,1.5390525064140093,0.0,1176
11600000,1.3809704577474622,0.0,1177
11700000,1.5055868765286868,0.0,1177
11800000,1.548908681924222,0.0,1178
11900000,1.5589823174261255,0.0,1179
12000000,1.5682844559301157,0.0,1179
12100000,1.5469789479754399,0.0,1180
12200000,1.5543079524731729,0.0,1181
12300000,1.5385194597853116,0.0,1181
12400000,1.229240487304126,0.0,1182
12500000,1.3137924474905593,0.0,1183
12600000,0.9350386680056942,0.0,1183
12700000,1.5190711894159903,0.0,1184
12800000,1.5476518220460276,0.0,1184
12900000,1.3758683343761369,0.0,1185
13000000,1.5393317873158958,0.0,1186
13100000,1.5180568259919527,0.0,1186
13200000,1.5176479285018285,0.0,1187
13300000,1.4649493960570543,0.0,1187
13400000,1.447284571948112,0.0,1188
13500000,1.5678080542595125,0.0,1189
13600000,1.5285122219886398,0.0,1189
13700000,1.5928376436448888,0.0,1190
13800000,1.5897108729183673,0.0,1190
13900000,1.5194450342142956,0.0,1191
14000000,1.5024441762868082,0.0,1191
14100000,1.467655850056326,0.0,1192
14200000,1.5897974015277578,0.0,1193
14300000,1.5525944848841755,0.0,1193
14400000,1.4227612641225278,0.0,1194
14500000,1.4426509008719586,0.0,1194
14600000,1.409467326059239,0.0,1195
14700000,1.5830183322139784,0.0,1195
14800000,1.6216011118440656,0.0,1196
14900000,1.5984687969856894,0.0,1197
15000000,1.5439653287167312,0.0,1197
15100000,1.6142619023966835,0.0,1198
15200000,1.5922089920460711,0.0,1198
15300000,1.5567321855737828,0.0,1199
15400000,1.6181771172740265,0.0,1199
15500000,1.5546023509034421,0.0,1200
15600000,1.6081042714283103,0.0,1200
