update,global_step,lr,avg_reward,rolling_mean_10,avg_success,rolling_success_10,pg_loss,v_loss,arch_loss,angle_loss,mean_logstd,k_active,top_arch,top_prob,sps,A0_H_rx_chain_rx,A1_H_rx_chain_ry,A2_H_rx_chain_rz,A3_H_ry_chain_rx,A4_H_ry_chain_ry,A5_H_ry_chain_rz,A6_NoH_rx_chain_rx,A7_NoH_rx_chain_ry,A8_NoH_rx_chain_rz,A9_NoH_ry_chain_rx,A10_NoH_ry_chain_ry,A11_NoH_ry_chain_rz
14,458752,0.00029817999999999994,0.6351405133175704,0.5669998931855967,0.0,0.0,0.08529957383871078,0.02200894244015217,0.0023492067120969296,0.0,-0.5558834075927734,3,0,0.9800033569335938,165.8303935527388,0.9800033569335938,0.015844259411096573,0.0003075266140513122,0.00024560189922340214,0.0002827548305504024,0.0004011140554212034,0.0002801846421789378,0.0009054978145286441,0.00029320339672267437,0.0006436988478526473,0.00046805222518742085,0.0003248289576731622
15,491520,0.00029803999999999996,0.6317337816165334,0.5839180548224082,0.0,0.0,-0.050445038825273514,0.035143718123435974,0.0017765890806913376,0.0,-0.5660697221755981,3,0,0.9857712984085083,165.54910704253285,0.9857712984085083,0.011173921637237072,0.0002277166786370799,0.00018276742775924504,0.0002097640244755894,0.00029546115547418594,0.00020789359405171126,0.000659344659652561,0.00021734680922236294,0.00047047578846104443,0.0003437799750827253,0.00024025976017583162
16,524288,0.0002978999999999999,0.6260342848426682,0.5974873814919142,0.0,0.0,0.0012396201491355896,0.03767375648021698,0.0013576963683590293,0.0,-0.5728048086166382,3,0,0.9896955490112305,165.36718885891156,0.9896955490112305,0.008033603429794312,0.00017041062528733164,0.00013747297634836286,0.00015727586287539452,0.00021990903769619763,0.00015590153634548187,0.0004850932746194303,0.00016283073637168854,0.0003473276738077402,0.00025511474814265966,0.00017959016258828342
17,557056,0.0002977599999999999,0.6841189280755728,0.6142179815826264,0.0,0.0,-0.09624999016523361,0.04088689386844635,0.0010635931976139545,0.0,-0.5834519863128662,3,0,0.992283046245575,165.1875469101469,0.992283046245575,0.005990204401314259,0.00013039668556302786,0.00010573641338851303,0.00012057686399202794,0.00016734247037675232,0.00011954637739108875,0.0003656854387372732,0.00012473440438043326,0.0002620895393192768,0.0001935474283527583,0.00013725864118896425
18,589824,0.0002976199999999999,0.6952873926088182,0.6283242185731865,0.0,0.0,-0.04119103401899338,0.04485536739230156,0.000935732270590961,0.0,-0.5859100818634033,3,0,0.9933648109436035,167.39501207662184,0.9933648109436035,0.005135103594511747,0.00011364266538294032,9.240370127372444e-05,0.00010519193892832845,0.0001454094162909314,0.00010430326801724732,0.0003162260982207954,0.00010877136810449883,0.00022670267208013684,0.0001679071574471891,0.00011954767978750169
19,622592,0.00029747999999999987,0.7485616650118627,0.6420927080514,0.0,0.0,-0.09300418198108673,0.03772769123315811,0.0007438988541252911,0.0,-0.5933249592781067,3,0,0.9949302077293396,167.07728724976076,0.9949302077293396,0.0039010990876704454,8.908312884159386e-05,7.280425052158535e-05,8.26148534542881e-05,0.00011335022281855345,8.193279791157693e-05,0.00024415983352810144,8.535708184354007e-05,0.00017519513494335115,0.00013048856635577977,9.36011565499939e-05
20,655360,0.0002973399999999999,0.7556000132243906,0.6568313582176963,0.0,0.0,7.395818829536438e-05,0.04320118576288223,0.0005866858991794288,0.0,-0.605937659740448,2,0,0.9961605072021484,169.27770215185546,0.9961605072021484,0.002927314257249236,7.002029451541603e-05,5.7519831898389384e-05,6.506057980004698e-05,8.858799992594868e-05,6.45361069473438e-05,0.00018837684183381498,6.716501229675487e-05,0.0001356915308861062,0.00010166181164095178,7.348351209657267e-05
21,688128,0.0002971999999999999,0.7720117414076947,0.6716288545879434,0.0,0.0,-0.0417771153151989,0.03756120800971985,0.00046240625670179725,0.0,-0.6099852919578552,2,0,0.9970898032188416,171.32193948209044,0.9970898032188416,0.002196182496845722,5.5228607379831374e-05,4.561192690744065e-05,5.141886504134163e-05,6.945437053218484e-05,5.1015169447055086e-05,0.0001455540768802166,5.303665602696128e-05,0.00010535082401474938,7.943702075863257e-05,5.7887031289283186e-05
22,720896,0.0002970599999999999,0.7809356089728925,0.6892074179194196,0.0,0.0,-0.07498466968536377,0.0356777161359787,0.0003683577524498105,0.0,-0.6164799928665161,2,0,0.9977644681930542,173.21258804019462,0.9977644681930542,0.0016676629893481731,4.4254502427065745e-05,3.6737565096700564e-05,4.128105501877144e-05,5.532440991373733e-05,4.096527482033707e-05,0.00011418802023399621,4.254436498740688e-05,8.309621625812724e-05,6.306494469754398e-05,4.632704076357186e-05
23,753664,0.00029691999999999994,0.8392682587076665,0.716869218778567,0.0,0.0,-0.0013379212468862534,0.04479555785655975,0.00029150917544029653,0.0,-0.6224327087402344,2,0,0.9982954859733582,174.94753958361744,0.9982954859733582,0.001250799628905952,3.5635293897939846e-05,2.9727842047577724e-05,3.33019852405414e-05,4.4294018152868375e-05,3.3053798688342795e-05,8.99999649845995e-05,3.429422213230282e-05,6.5880551119335e-05,5.032585613662377e-05,3.726005525095388e-05
24,786432,0.00029677999999999996,0.9003651295278643,0.7433916803995964,0.0,0.0,0.07453791052103043,0.06642326712608337,0.00023858564964029938,0.0,-0.6278780698776245,2,0,0.9986458420753479,176.58211918280608,0.9986458420753479,0.0009826439199969172,2.9409338822006248e-05,2.465267425577622e-05,2.7533747925190255e-05,3.6345241824164987e-05,2.733391556830611e-05,7.263189763762057e-05,2.8331869543762878e-05,5.351455547497608e-05,4.1157145460601896e-05,3.0713861633557826e-05
25,819200,0.00029664,0.996069377270836,0.7798252399650267,0.0,0.0,-0.021479249000549316,0.12010703980922699,0.00020529625180643052,0.0,-0.6302923560142517,2,0,0.9988600015640259,178.79580089106958,0.9988600015640259,0.0008191271917894483,2.554318416514434e-05,2.1486717741936445e-05,2.3945629436639138e-05,3.143394133076072e-05,2.377532837272156e-05,6.201802170835435e-05,2.4625813239254057e-05,4.5932196371722966e-05,3.550705878296867e-05,2.6653147870092653e-05
26,851968,0.00029649999999999994,1.0798777118979592,0.8252095826705558,0.0,0.0,-0.0672777071595192,0.335845023393631,0.0001695374376140535,0.0,-0.6323728561401367,2,0,0.9990848302841187,180.17526659784284,0.9990848302841187,0.0006466842605732381,2.151224725821521e-05,1.816725307435263e-05,2.0196726836729795e-05,2.634539305290673e-05,2.0056399080203846e-05,5.1186805649194866e-05,2.0757333913934417e-05,3.815426316577941e-05,2.9673594326595776e-05,2.2425008864956908e-05
27,884736,0.0002963599999999999,1.2453457926495322,0.8813322691279517,0.0,0.0,0.06680459529161453,0.13106034696102142,0.00014087246381677687,0.0,-0.634856104850769,2,0,0.9992590546607971,181.4612463302072,0.9992590546607971,0.000516062427777797,1.814905226638075e-05,1.538909964438062e-05,1.706538205326069e-05,2.211419450759422e-05,1.694954335107468e-05,4.224822259857319e-05,1.752741627569776e-05,3.172053038724698e-05,2.48319029196864e-05,1.8899656424764544e-05
28,917504,0.00029621999999999987,1.3853314116244875,0.9503366710295186,0.0,0.0,-0.05606050416827202,0.2985565960407257,0.00013308670895639807,0.0,-0.6358861923217773,2,0,0.999305248260498,184.47386798659107,0.999305248260498,0.0004817898152396083,1.7214350009453483e-05,1.4615132386097685e-05,1.6194300769711845e-05,2.0941619368386455e-05,1.6085234165075235e-05,3.9788599679013714e-05,1.6629279343760572e-05,2.9945806090836413e-05,2.3492184482165612e-05,1.792051989468746e-05
29,950272,0.0002960799999999999,1.4222365303187363,1.017704157560206,0.0,0.0,-0.0953773707151413,0.14982756972312927,0.00010964410466840491,0.0,-0.637871503829956,2,0,0.999442994594574,185.5908628622986,0.999442994594574,0.000379258010070771,1.4479693163593765e-05,1.233922921528574e-05,1.3641020814247895e-05,1.753136166371405e-05,1.355125550617231e-05,3.275776907685213e-05,1.3998884242027998e-05,2.4837800083332695e-05,1.960947338375263e-05,1.5059370525705162e-05
30,983040,0.0002959399999999999,1.5878512570038277,1.1009292819381495,0.0,0.0,0.09481219202280045,0.0802416279911995,8.947759488364682e-05,0.0,-0.6386047601699829,2,0,0.9995579123497009,186.64108494769152,0.9995579123497009,0.0002940378035418689,1.2132141819165554e-05,1.0373964869359042e-05,1.1444340088928584e-05,1.4624670257035177e-05,1.1370603715477046e-05,2.689254870347213e-05,1.1737991371774115e-05,2.053914067801088e-05,1.631381564948242e-05,1.2606857126229443e-05
31,1015808,0.0002957999999999999,1.5881173629740175,1.1825398440947819,0.0,0.0,0.056909359991550446,0.0800289735198021,7.313653622986749e-05,0.0,-0.6443130970001221,2,0,0.9996482133865356,187.60441739733773,0.9996482133865356,0.00022819584410171956,1.0183086487813853e-05,8.734727089176886e-06,9.617349860491231e-06,1.2225065802340396e-05,9.5565956144128e-06,2.21374739339808e-05,9.858967132458929e-06,1.702752342680469e-05,1.3602273611468263e-05,1.0573003237368539e-05
32,1048576,0.00029565999999999994,1.6602222751949092,1.2704685107169837,0.0,0.0,0.035839617252349854,0.053350288420915604,6.948295049369335e-05,0.0,-0.6461923122406006,2,0,0.9996681213378906,190.40612884784323,0.9996681213378906,0.00021384761203080416,9.746308933245018e-06,8.366127076442353e-06,9.207401490129996e-06,1.1689682651194744e-05,9.149524885287974e-06,2.1091655071359128e-05,9.437595508643426e-06,1.6250331100309268e-05,1.2998827514820732e-05,1.0117629244632553e-05
33,1081344,0.00029551999999999996,1.746273631088441,1.361169047955061,0.0,0.0,0.015708625316619873,0.14179512858390808,6.138832395663485e-05,0.0,-0.6536752581596375,2,0,0.9997113347053528,191.84182928621965,0.9997113347053528,0.00018310263112653047,8.74005399964517e-06,7.516247933381237e-06,8.26265477371635e-06,1.0457412827236112e-05,8.21135108708404e-06,1.8692095181904733e-05,8.466636245429981e-06,1.4464904779742938e-05,1.1610813089646399e-05,9.068738108908292e-06
34,1114112,0.00029538,1.858916954232038,1.4570242304254784,0.0,0.0,0.029762927442789078,0.07203786820173264,5.2724815759574994e-05,0.0,-0.6608239412307739,2,0,0.9997566342353821,192.67798332913114,0.9997566342353821,0.0001515908952569589,7.625584657944273e-06,6.572573965968331e-06,7.215284313133452e-06,9.09694608708378e-06,7.171147444751114e-06,1.607118065294344e-05,7.3906744546548e-06,1.2505665836215485e-05,1.0081393156724516e-05,7.907769941084553e-06
35,1146880,0.00029524,1.939679495715414,1.5513852422699361,0.0,0.0,0.013208810240030289,0.1370568573474884,4.551827805698849e-05,0.0,-0.6651515960693359,2,0,0.9997938275337219,193.4974795887283,0.9997938275337219,0.00012622206122614443,6.685244898108067e-06,5.773504653916461e-06,6.330338237603428e-06,7.954324246384203e-06,6.292100351856789e-06,1.3905556443205569e-05,6.482114258687943e-06,1.0874823601625394e-05,8.800403520581312e-06,6.929038136149757e-06
36,1179648,0.0002951,1.987200850039133,1.6421175560840535,0.0,0.0,0.04974734038114548,0.13501958549022675,3.947753430111334e-05,0.0,-0.6740086078643799,2,0,0.9998241066932678,194.3013547150105,0.9998241066932678,0.00010556510096648708,5.891391083423514e-06,5.09655183122959e-06,5.582268840953475e-06,6.993911483732518e-06,5.548919943976216e-06,1.2114697710785549e-05,5.714517556043575e-06,9.516211321169976e-06,7.726699550403282e-06,6.103480700403452e-06
37,1212416,0.00029496000000000004,2.0500923950896173,1.7225922163280623,0.0,0.0,0.027428286150097847,0.08733612298965454,3.487490175757557e-05,0.0,-0.6807646751403809,2,0,0.9998469352722168,195.06899883745217,0.9998469352722168,9.052189125213772e-05,5.2605350902013015e-06,4.557653028314235e-06,4.987409738532733e-06,6.232544365047943e-06,4.957903001923114e-06,1.0707489309425e-05,5.104290266899625e-06,8.44421265355777e-06,6.87676629240741e-06,5.447793682833435e-06
38,1245184,0.00029482000000000005,2.062106656615187,1.7902697408271322,0.0,0.0,-0.13173940777778625,0.0874326229095459,3.098830711678602e-05,0.0,-0.6885454058647156,2,0,0.9998657703399658,195.80033736494704,0.9998657703399658,7.829577953089029e-05,4.716830517281778e-06,4.09221456720843e-06,4.474296474654693e-06,5.57812654733425e-06,4.448102117748931e-06,9.510618838248774e-06,4.5781089283991605e-06,7.527969046350336e-06,6.147455223981524e-06,4.882983375864569e-06
39,1277952,0.00029468000000000007,2.0608023528287447,1.8541263230781333,0.0,0.0,-0.0651567280292511,0.08670984953641891,2.7850754122482613e-05,0.0,-0.6973370313644409,2,0,0.9998806715011597,196.50535583471697,0.9998806715011597,6.876569386804476e-05,4.265345069143223e-06,3.705074959725607e-06,4.047956281283405e-06,5.035966751165688e-06,4.024464487883961e-06,8.527847057848703e-06,4.141043064009864e-06,6.772486358386232e-06,5.544124178413767e-06,4.414217528392328e-06
40,1310720,0.00029454000000000004,2.0466931764518526,1.9000105150229356,0.0,0.0,-0.006572887301445007,0.07653486728668213,2.512655919417739e-05,0.0,-0.7059516906738281,2,0,0.9998935461044312,197.17710706663607,0.9998935461044312,6.0721311456291005e-05,3.868641670123907e-06,3.3642418202362023e-06,3.673065293696709e-06,4.560752586257877e-06,3.651912720670225e-06,7.674945663893595e-06,3.7568286188616185e-06,6.113738891144749e-06,5.016129762225319e-06,4.002511559519917e-06
41,1343488,0.00029440000000000005,2.0617308448899223,1.9473718632145256,0.0,0.0,0.054443810135126114,0.12377649545669556,2.2862597688799724e-05,0.0,-0.7132766246795654,2,0,0.9999041557312012,197.8335951027387,0.9999041557312012,5.4142910812515765e-05,3.5386374293011613e-06,3.080159103774349e-06,3.360948767294758e-06,4.166493454249576e-06,3.3417309168726206e-06,6.974676125537371e-06,3.4370900721114594e-06,5.570175744651351e-06,4.578791504172841e-06,3.660193897303543e-06
42,1376256,0.00029426000000000007,2.1007981164459455,1.9914294473396297,0.0,0.0,-0.09766095876693726,0.09626005589962006,2.075168777082581e-05,0.0,-0.7128758430480957,2,0,0.9999138116836548,198.45547375784773,0.9999138116836548,4.810310201719403e-05,3.229830099371611e-06,2.813864284689771e-06,3.0687099297210807e-06,3.7983782021910883e-06,3.0512676403304795e-06,6.326679795165546e-06,3.1377546747535234e-06,5.065042387286667e-06,4.17102546634851e-06,3.3399949188606115e-06
43,1409024,0.0002941200000000001,2.1621621319239566,2.033018297423181,0.0,0.0,-0.17147831618785858,0.08177119493484497,1.8935383195639588e-05,0.0,-0.7140753865242004,2,0,0.9999221563339233,199.06816602320424,0.9999221563339233,4.3012183596147224e-05,2.963126007671235e-06,2.583555215096567e-06,2.816177811837406e-06,3.4810291253961623e-06,2.8002589260722743e-06,5.772280019300524e-06,2.8791614568035584e-06,4.6312752601807006e-06,3.819937319349265e-06,3.0635628718300723e-06
44,1441792,0.0002939800000000001,2.225236403580133,2.0696502423579908,0.0,0.0,0.009818090125918388,0.11453171819448471,1.7289754396188073e-05,0.0,-0.7184172868728638,2,0,0.9999295473098755,199.65700494599665,0.9999295473098755,3.846239633276127e-05,2.721474857025896e-06,2.3745999442326138e-06,2.5872429887385806e-06,3.1940026019583456e-06,2.572682433310547e-06,5.274524482956622e-06,2.644796495587798e-06,4.240439011482522e-06,3.5027640024054563e-06,2.8131705676059937e-06
45,1474560,0.00029384000000000013,2.2002449832496205,2.0957067911114113,0.0,0.0,-0.10352308303117752,0.16490912437438965,1.577806324348785e-05,0.0,-0.7237364053726196,2,0,0.9999363422393799,200.20904312834048,0.9999363422393799,3.4350330679444596e-05,2.4992932594614103e-06,2.182258413085947e-06,2.3766619960952085e-06,2.930537675638334e-06,2.3633560886082705e-06,4.820740286959335e-06,2.4292414764204295e-06,3.882968030666234e-06,3.211942612324492e-06,2.5830647700786358e-06
46,1507328,0.00029370000000000015,2.239695753980577,2.120956281505556,0.0,0.0,0.07656279951334,0.17660510540008545,1.4329387340694666e-05,0.0,-0.7260319590568542,2,0,0.9999427795410156,200.73320510677465,0.9999427795410156,3.037783426407259e-05,2.291820464961347e-06,2.002302153414348e-06,2.1798678062623367e-06,2.685113940970041e-06,2.167723550883238e-06,4.4022995098202955e-06,2.2278768483374733e-06,3.551686177161173e-06,2.941448428828153e-06,2.3682628125243355e-06
47,1540096,0.00029356000000000016,2.300878013674934,2.1460348433640872,0.0,0.0,0.0029603876173496246,0.15132996439933777,1.3457163731800392e-05,0.0,-0.7321005463600159,2,0,0.9999465942382812,201.93872783602336,0.9999465942382812,2.8034124625264667e-05,2.1654777810908854e-06,1.892636305456108e-06,2.060003225778928e-06,2.5357860522490228e-06,2.048564056167379e-06,4.148597781750141e-06,2.105236035276903e-06,3.3504923067084746e-06,2.77696176453901e-06,2.2374795207724674e-06
48,1572864,0.00029342000000000013,2.2252757410751296,2.162351751810081,0.0,0.0,-0.056035734713077545,0.10669884830713272,1.2408881957526319e-05,0.0,-0.7342727184295654,2,0,0.9999512434005737,202.4393829022054,0.9999512434005737,2.5337129045510665e-05,2.009145873671514e-06,1.7569664123584516e-06,1.9116960174869746e-06,2.3510115170211066e-06,1.9011202994079213e-06,3.8346815927070566e-06,1.953495257112081e-06,3.1015483727969695e-06,2.573435040176264e-06,2.075668817269616e-06
49,1605632,0.0002932800000000001,2.255575100692174,2.181829026596424,0.0,0.0,0.023457970470190048,0.12131182104349136,1.1544008884811774e-05,0.0,-0.7429735660552979,2,0,0.9999549388885498,202.91410816536526,0.9999549388885498,2.315934580110479e-05,1.878016632872459e-06,1.6430824416602263e-06,1.7872540638563805e-06,2.196130708398414e-06,1.7773990066416445e-06,3.5723255678021815e-06,1.8261824834553408e-06,2.89316426460573e-06,2.402885911578778e-06,1.9399330994929187e-06
50,1638400,0.0002931400000000001,2.20726868912797,2.197886577864036,0.0,0.0,-0.08557210117578506,0.07375713437795639,1.0844153621292207e-05,0.0,-0.7484169006347656,2,0,0.9999579191207886,203.3726225993468,0.9999579191207886,2.1465397367137484e-05,1.7687735862637055e-06,1.5482170283576124e-06,1.683591108303517e-06,2.0671170659625204e-06,1.674339273449732e-06,3.3538929073984036e-06,1.720125396786898e-06,2.7196297196496744e-06,2.2608294329984346e-06,1.8268691519551794e-06
51,1671168,0.00029300000000000013,2.291032183307845,2.2208167117058286,0.0,0.0,-0.05157308652997017,0.13391433656215668,1.0647212548065e-05,0.0,-0.7520487308502197,2,0,0.9999587535858154,205.15634522242703,0.9999587535858154,2.0982270143576898e-05,1.7386778381478507e-06,1.5220568911900045e-06,1.6550220607314259e-06,2.031619487752323e-06,1.6459352991660126e-06,3.294104544693255e-06,1.6909041278267978e-06,2.672016307769809e-06,2.221774138888577e-06,1.7957316913452814e-06
52,1703936,0.00029286000000000015,2.3415454198303234,2.244891442044266,0.0,0.0,0.08116459101438522,0.22617512941360474,1.0302886039426085e-05,0.0,-0.7546495199203491,2,0,0.99996018409729,206.42604454659084,0.99996018409729,2.014929305005353e-05,1.685215693214559e-06,1.4755931943000178e-06,1.6042820334405405e-06,1.9685712686623447e-06,1.5954875607349095e-06,3.187889433320379e-06,1.6390031305490993e-06,2.587436028989032e-06,2.152404022126575e-06,1.740428842822439e-06
53,1736704,0.00029272000000000017,2.2193117353735405,2.2506064023892245,0.0,0.0,-0.06555651873350143,0.10481158643960953,9.742164365889039e-06,0.0,-0.7610787153244019,2,0,0.999962568283081,206.79501780126756,0.999962568283081,1.883281220216304e-05,1.596680249349447e-06,1.3986466456117341e-06,1.52024631461245e-06,1.8641428596311016e-06,1.5119327372303815e-06,3.0119977054710034e-06,1.5530421251241933e-06,2.4473545181535883e-06,2.037523927356233e-06,1.6488276060044882e-06
54,1769472,0.0002925800000000002,2.3152058106925706,2.2596033431004683,0.0,0.0,-0.07507146149873734,0.0775461420416832,9.2349509941414e-06,0.0,-0.7623556852340698,2,0,0.999964714050293,207.15914185356738,0.999964714050293,1.7649330402491614e-05,1.5168203617577092e-06,1.3291884215504979e-06,1.4444231055676937e-06,1.770024255165481e-06,1.4365446077135857e-06,2.854031436072546e-06,1.4754858739252086e-06,2.3213294753077207e-06,1.934038891704404e-06,1.5662086525480845e-06
55,1802240,0.00029244000000000015,2.252280842841327,2.264806929059639,0.0,0.0,0.03131039813160896,0.16603726148605347,9.060105185199063e-06,0.0,-0.767399251461029,2,0,0.9999654293060303,208.57394521003212,0.9999654293060303,1.7250527889700606e-05,1.4887847328282078e-06,1.304806346524856e-06,1.4178040146362036e-06,1.7369824263369082e-06,1.4100788803261821e-06,2.798572495521512e-06,1.448250372959592e-06,2.2770839223085204e-06,1.8977019635713077e-06,1.5372061170637608e-06
56,1835008,0.00029230000000000017,2.3306455722178465,2.273901910883366,0.0,0.0,0.02183796465396881,0.11962176859378815,8.609727046859916e-06,0.0,-0.776249349117279,2,0,0.9999673366546631,208.8940571664481,0.9999673366546631,1.6214631614275277e-05,1.4177486491462332e-06,1.242982307303464e-06,1.350338834527065e-06,1.6533324469492072e-06,1.3429964837996522e-06,2.65867151938437e-06,1.3792521258437773e-06,2.165283149224706e-06,1.8057797888104687e-06,1.4637253116234206e-06
57,1867776,0.0002921600000000002,2.3728565262266734,2.28109976213854,0.0,0.0,-0.06285040825605392,0.1635206937789917,8.203843208320905e-06,0.0,-0.7815008759498596,2,0,0.9999688863754272,209.2041055515973,0.9999688863754272,1.5280711522791535e-05,1.3532583125197561e-06,1.186829877042328e-06,1.2890807283838512e-06,1.5774306802995852e-06,1.2820875099350815e-06,2.532065536797745e-06,1.316603288614715e-06,2.0639724880311405e-06,1.7223998156623566e-06,1.3970358168080566e-06
58,1900544,0.0002920200000000002,2.4060600659073272,2.2991781946217595,0.0,0.0,0.05661926418542862,0.14850293099880219,7.865891348046716e-06,0.0,-0.7902249097824097,2,0,0.9999704360961914,209.51055619355537,0.9999704360961914,1.4545451449521352e-05,1.2989527249374078e-06,1.139563778451702e-06,1.2374956668281811e-06,1.5134939985728124e-06,1.2307964425417595e-06,2.425254706395208e-06,1.263851800104021e-06,1.9785481981671182e-06,1.652149080655363e-06,1.3408583754426218e-06
